id,class,owner,type,aircraft
ebef257e-5d77-42f0-85bd-29b5436d9b8f,NATJ,NAT,Include,SJ30
ce56cae9-cfff-47f0-89fa-c550166a8abb,NATJ,NAT,Include,SJET
a71af15c-d4e8-4a3f-af93-cb4e9277cb87,NATJ,NAT,Include,SLCH
cb78bf5a-6e90-4a6a-b238-1919bff3c97f,NATJ,NAT,Include,SMB2
37c7ff50-155f-4ed5-8cdc-34336ee47ee8,NATJ,NAT,Include,SP33
42318a98-39b9-481f-b140-57c3c61cd596,NATJ,NAT,Include,SR71
6b1577b0-bb0c-45bd-96c3-4f2930132183,NATJ,NAT,Include,SS2
a23090aa-0f41-4235-8704-f3c0edc02f23,NATJ,NAT,Include,SSAB
ebc4be87-6036-48ff-88ca-8cc1ef7396d4,NATJ,NAT,Include,STRK
12bb438b-ad2f-4983-b5bc-2fa52ee5c529,NATJ,NAT,Include,SU17
38c40834-f3cc-4629-9fef-14d60e85c34a,NATJ,NAT,Include,SU7
33ef6a12-844d-44ed-8580-9332796468bc,NATJ,NAT,Include,SU95
3a9fdac8-794b-46aa-9098-f8d3ecf6d541,NATJ,NAT,Include,SWIF
8b33aba4-e75c-4faa-9d27-ad3fb895f516,NATJ,NAT,Include,T1
8ccc0c35-68cf-4d7b-95a4-615e22f706b1,NATJ,NAT,Include,T134
327df4d9-b402-456c-a620-843675efd729,NATJ,NAT,Include,T154
e0399efa-28d1-46cb-9ef8-c7cbc4204222,NATJ,NAT,Include,T2
b3b78163-89e3-461f-8c7c-26b83949a973,NATJ,NAT,Include,T204
c2db22fe-3384-4514-aa6b-c90de07ae1c1,NATJ,NAT,Include,T33
dc44c109-6827-400e-b0ed-27d521daf6ad,NATJ,NAT,Include,T334
b4aad4d5-a657-4742-9c66-29c5dc0bb24f,NATJ,NAT,Include,TJET
f1589261-eadf-4d72-b9d7-69d8a9bdb9bb,NATJ,NAT,Include,TOR
ba21b38b-f8cc-43d7-b08e-f8abda5d956a,NATJ,NAT,Include,TS11
f8a404ea-3c65-4200-ae2b-68f1cdeef785,NATJ,NAT,Include,TZRV
8b10d938-7a9d-4f67-8892-56ceb4281bb9,NATJ,NAT,Include,VAMP
d0058994-cbf2-403b-9916-f56504fdcb72,NATJ,NAT,Include,VANT
2c9601e7-5e39-4729-88c0-b590b5cd3602,NATJ,NAT,Include,VAUT
7e408a35-0ac4-454f-8469-8641d49725ab,NATJ,NAT,Include,VF14
a0313596-c569-4e11-ad3c-56403b9f5a8c,NATJ,NAT,Include,VIPJ
62b8dcef-890a-4364-8333-7076808d1f11,NATJ,NAT,Include,VMT
28cadc84-5c07-4d89-aed5-b27c6cba5805,NATJ,NAT,Include,VNOM
80d63e6f-4df7-4543-ba98-640f8f3889ff,NATJ,NAT,Include,VULC
3b590875-e15b-4225-8b66-9972c6a1b311,NATJ,NAT,Include,WB57
2af96ece-abb9-4fa8-8275-bd3036195d0b,NATJ,NAT,Include,WHK2
f7450051-5309-4726-90fb-9371c492d57c,NATJ,NAT,Include,WHKN
14928312-bce4-4a9c-b24b-8dd5f5fe3361,NATJ,NAT,Include,WW23
57f362de-cb69-4c3f-a669-2c3058d88221,NATJ,NAT,Include,WW24
d8207b06-37f7-432d-851d-2422bb412d98,NATJ,NAT,Include,X55
9ac365e9-8f20-4057-87ce-635d952a3e8c,NATJ,NAT,Include,Y130
71d44c65-f09d-4bb5-ac18-86795fd97f2a,NATJ,NAT,Include,Y141
0e58168c-c9a8-41c0-824c-dc0fa87dbe6b,NATJ,NAT,Include,YK28
ea6a3bb8-8654-43f4-bf70-4401ca0f8fcc,NATJ,NAT,Include,YK30
90d63fa0-f57e-45c6-92e8-404fef9c9bc4,NATJ,NAT,Include,YK38
89f2670c-9b62-4d42-9949-9e2877ceed61,NATJ,NAT,Include,YK40
e0e96c20-90f4-4ccf-b346-0216e9e634d7,NATJ,NAT,Include,YK42
e498edf7-afcf-4411-b6c3-8dc133509eaa,NATJ,NAT,Include,YURO
be29c857-ad5c-4c02-9885-05d30d93983c,NATK,NAT,Include,A140
d76eb763-673f-49a0-a492-d83f7740ac24,NATK,NAT,Include,A400
bc7e6c16-61ba-4aa0-b9d8-009f76a01435,NATK,NAT,Include,A748
4694a441-898e-4a3e-9a78-f932009dff33,NATK,NAT,Include,AC80
1536dca7-1e52-4a98-9c86-aa16cfeead41,NATK,NAT,Include,AC90
00934982-355d-4601-95c4-aef3d19ddb2c,NATK,NAT,Include,AC95
e3e0764f-d62b-42a6-9b6a-b492a5bc1c5f,NATK,NAT,Include,ALIZ
b5492eae-aeab-4c1d-9e8d-217021144cae,NATK,NAT,Include,AN12
15c649e7-fe01-4aba-80fe-8e5bd912eb35,NATK,NAT,Include,AN22
65fc947b-7e50-42fb-982b-faa793c6745a,NATK,NAT,Include,AN24
e85f3dab-82ef-4cab-9b0a-3216ef9ee2d0,NATK,NAT,Include,AN30
2e661233-f4bd-4bcb-80b9-dd19493224a4,NATK,NAT,Include,AN32
0f8b047b-bdef-40dc-b2f6-685f97efc8a4,NATK,NAT,Include,AN70
bbfc6c9e-81bd-4dac-b5fb-bb6f2708acec,NATK,NAT,Include,AN8
876b9b5d-8f29-4cc4-8896-324cc21a2775,NATK,NAT,Include,AT43
f99bb7f5-08e9-4804-8572-2727d0fe26db,NATK,NAT,Include,AT44
e578fae4-7f84-47ab-8500-f66567ae38b7,NATK,NAT,Include,AT45
4ed6d329-c170-43cd-a58f-f66e914e2f9e,NATK,NAT,Include,AT46
5a3cc7dd-9062-4a47-a7c0-8044c388ab6f,NATK,NAT,Include,AT72
008704b1-136e-41cb-b77e-cad7bcd8ca0f,NATK,NAT,Include,AT73
28183f7d-a209-4e64-80aa-fa158c2d070f,NATK,NAT,Include,AT75
2b586249-ee16-41e0-bf22-551662e0d49a,NATK,NAT,Include,AT76
73fe3394-beca-44e3-99a0-c334ff1f10aa,NATK,NAT,Include,ATLA
85acabec-1e8e-4c3e-852d-312da1e18263,NATK,NAT,Include,ATP
ea1c5299-4951-4255-8beb-a610bf6fc72f,NATK,NAT,Include,AVK4
82f5104c-8398-49c1-b6e4-be9c50b3147c,NATK,NAT,Include,B190
69094e91-1278-4ac4-8cff-22c115eaa1c0,NATK,NAT,Include,B350
e2b646b3-f6a8-4286-9e06-dc046aa42ed2,NATK,NAT,Include,B609
e8455e40-4780-41d4-b5b0-975d46f1c5b6,NATK,NAT,Include,B60T
66ffb472-adb3-477a-b5c2-3efd01b70fdb,NATK,NAT,Include,BE10
18b2b1b5-4187-4cc2-a2b2-b5838d48d9ac,NATK,NAT,Include,BE20
6c4530f9-2f7c-4c34-a25a-3be9ca73ea73,NATK,NAT,Include,BE30
f1975dbf-4c0c-44a5-bd71-3cb5f53ea016,NATK,NAT,Include,BE32
783fd709-fef8-47fd-97fb-1683a38efa3c,NATK,NAT,Include,BE9L
05bc1df4-3525-4d37-ad5d-9455e5068713,NATK,NAT,Include,BE9T
40ab4c10-c942-4886-aec7-10ce5b00cf9e,NATK,NAT,Include,BELF
02e07756-f99a-4999-ad2d-6cb4091208a7,NATK,NAT,Include,BS60
94a7dc34-be6e-431e-b725-f1fb81d3cb2b,NATK,NAT,Include,C130
9712e15f-9168-477d-9c6f-6e89cab0f31d,NATK,NAT,Include,C133
ebad2119-f005-4618-a531-beb322aebba1,NATK,NAT,Include,C160
0a877344-480f-4a63-b1f8-da6719572bc3,NATK,NAT,Include,C2
eb51b79a-10b7-435e-86aa-84a9ccc0d12d,NATK,NAT,Include,C27J
1c1376f9-4f43-43c3-9697-8267b76d434f,NATK,NAT,Include,C295
78c535a4-50f8-4f4c-aa9a-979b49eb23ea,NATK,NAT,Include,C30J
9d6e143f-fe47-4b53-b2d7-2789149f4717,NATK,NAT,Include,C425
d8691660-b7e5-40cf-a8be-6e32e4859bdd,NATK,NAT,Include,C441
aac2329c-8797-4a8c-9e40-7ea0e3dd0c4f,NATK,NAT,Include,CA12
b8e4eb35-131a-455f-b720-1afe43d1620e,NATK,NAT,Include,CA9
79eb2917-fc3a-42a8-ae3d-df0c47aff5bf,NATK,NAT,Include,CH1
2b0c50c3-7337-4b6e-a27e-51a24a9fbc68,NATK,NAT,Include,CL44
9e7c5770-5643-4c65-ad62-9abce6960f44,NATK,NAT,Include,CL4G
d9bcdb16-a8bd-4bea-9c3b-6d74afe6f9a0,NATK,NAT,Include,CN35
9299c69b-f30d-4512-8c4e-555a7b783b32,NATK,NAT,Include,CVLT
ffcc4c5a-f65c-422a-af12-74b06845298c,NATK,NAT,Include,D328
0adfe2e3-6ad1-435b-b688-ad9a472e42fe,NATK,NAT,Include,DH8A
77e45458-89ab-4610-8d26-0dfaccc90ebd,NATK,NAT,Include,DH8B
af10f957-287c-4d3c-8e84-61fabc09f717,NATK,NAT,Include,DH8C
92cb4bf3-b8bf-4cc3-b366-8b209e80b18a,NATK,NAT,Include,DH8D
e3adf1dc-f96f-41f2-8555-ee218ebd21f9,NATK,NAT,Include,DHC5
17fa5187-46a7-4605-8476-64ba9dbc1b91,NATK,NAT,Include,DT45
a49c73eb-9b27-4653-87c4-7324fc02275c,NATK,NAT,Include,E120
9b3a0c04-4a88-414d-8a64-7b112524d6fc,NATK,NAT,Include,E2
ff945924-de13-4023-8304-8f57b72b96bc,NATK,NAT,Include,E314
c4508b7b-b262-441d-bc42-6bae35ebf8e4,NATK,NAT,Include,E350
21ccbd2e-4e0e-4a07-93b5-cff2e8ed619d,NATK,NAT,Include,EPIC
31ffb574-8bec-44ad-8244-8615e2d9ab40,NATK,NAT,Include,ESCA
35e2779c-b3a2-416a-93a5-3e94217ccafc,NATK,NAT,Include,EVOT
7c3ed7fd-eb54-460f-b113-4baab72f486c,NATK,NAT,Include,F27
c25b7ff7-be46-4d0b-ac0d-370849581bcc,NATK,NAT,Include,F50
c72a25b0-5f5f-408d-a668-d87bbee6f023,NATK,NAT,Include,F60
ec866dbe-24d2-4baa-a6f5-daa690dac475,NATK,NAT,Include,G12T
ebf7bca8-2c3d-4cec-a626-a9c198133361,NATK,NAT,Include,G159
c57869c4-c88c-43cd-b5bf-aaf17a076dca,NATK,NAT,Include,G160
583cb8f3-568b-4f24-a32e-075b2e6e3b98,NATK,NAT,Include,G222
f0037e1d-57b8-49eb-9a39-53ec4eb480f6,NATK,NAT,Include,GANT
9b468e8c-4a71-42c0-b3d8-0b5a936dcf42,NATK,NAT,Include,GLTU
da3809d7-1645-4900-8526-58322b764972,NATK,NAT,Include,GR51
4d530168-c725-4bea-8116-cd342b16d631,NATK,NAT,Include,HURK
af3225d9-ad91-4f87-bea6-a5c1150d62ee,NATK,NAT,Include,I114
b8098538-9503-49c0-bbd0-76bffb86c7d2,NATK,NAT,Include,IA50
9e4ef9dd-d10b-4b41-ac87-b65349bc7515,NATK,NAT,Include,IA58
9a425c39-8430-4229-a39a-31b5dbb2efee,NATK,NAT,Include,IL18
f8255d1d-a1aa-4fdf-baff-f2fa09ef8b2b,NATK,NAT,Include,IL38
d1330b44-50f9-4707-bed0-14b27b01295e,NATK,NAT,Include,IR25
f5d64ca7-6ac4-49f3-8b1c-4c9841e529cf,NATK,NAT,Include,JCRU
720d4ac0-0d05-4bbe-bd20-2069e9c32565,NATK,NAT,Include,JS20
bde4a808-d410-43f0-85a6-e6b57a80b8ff,NATK,NAT,Include,JS31
2ea4a84f-80d0-4037-a52c-caf4f4eb802c,NATK,NAT,Include,JS32
7428a1e0-4450-409b-bdb9-4c1e9388b956,NATK,NAT,Include,JS41
d24e0349-347b-47a7-b26c-7913bb231a4e,NATK,NAT,Include,KEST
92d69a10-167e-47a7-8283-722377c828df,NATK,NAT,Include,KT1
c5b2bd05-009a-4925-8e70-2b86cff3e4b6,NATK,NAT,Include,L188
d418bf59-10ec-46b5-b280-58868d3df502,NATK,NAT,Include,L610
d2a434c4-8bf4-4334-a19e-2f48db8b6c41,NATK,NAT,Include,LNP4
c63f6106-0e2f-4926-b9f6-265bd9faf71f,NATK,NAT,Include,LNT4
176a9266-bdd5-4924-97d6-2487d50c28a2,NATK,NAT,Include,M600
1756462c-7a7b-4360-a56d-80c0e1efd3c0,NATK,NAT,Include,MA60
310e107e-165d-4144-b531-032e054f6b54,NATK,NAT,Include,MA6H
3edcec15-d956-44e6-9ca6-8b3bfd674b03,NATK,NAT,Include,MQ9
06042d26-d27f-4eac-b90b-2917f0b1c639,NATK,NAT,Include,MU2
d5966ad0-a67a-4a9c-8c39-ce58e75d297d,NATK,NAT,Include,N250
238b12b8-2bf8-462e-b8f9-b38113045341,NATK,NAT,Include,OMLA
24b904f3-cca9-4cb3-8a52-1216711956f6,NATK,NAT,Include,P180
4e0e0572-0ae9-4919-85d9-10c618a470d8,NATK,NAT,Include,P1HH
232a9d00-11bb-494f-b677-5b4a921f5472,NATK,NAT,Include,P3
3eeee8c5-20b8-4d56-983c-109400c7de12,NATK,NAT,Include,P46T
7885e212-9741-4fda-8c08-c4a2409c3c37,NATK,NAT,Include,PAY1
74346acb-c3b7-4ade-867c-7518d056cdb4,NATK,NAT,Include,PAY2
aba67aef-b0de-4564-b278-83a4f3935a8b,NATK,NAT,Include,PAY3
705bde38-f6bd-4c2d-b131-81ea0499eb1c,NATK,NAT,Include,PAY4
20f7b052-4f25-43db-ac83-981cf37de184,NATK,NAT,Include,PC12
eee9544f-6233-4d2c-b013-7ff176d55364,NATK,NAT,Include,PC21
2a9eda1e-a3bb-492c-bb7e-40c03e9bb8d3,NATK,NAT,Include,PC7
663d91e7-189e-4216-a428-a437f2f87557,NATK,NAT,Include,PC9
d3c1d0fb-354f-40de-8b62-842558a97835,NATK,NAT,Include,PZ3T
5c977188-3994-45e3-ba90-03d2cf0771a5,NATK,NAT,Include,Q9
4771f58e-6d8d-48b8-b605-0a133d26f5cc,NATK,NAT,Include,SA6E
0b5243b3-37ea-4ac6-8fbc-dd91ae8f470c,NATK,NAT,Include,SB20
610aed48-cb32-47c9-a14b-cca1edfc0b8b,NATK,NAT,Include,SF34
1cb7304e-8463-4b42-94d2-07cea0e500a6,NATK,NAT,Include,SGUP
3791eb04-aa21-4193-a198-1aec59c7dca8,NATK,NAT,Include,SH5
144ee6d6-4cd8-40c9-ad41-f789f11f047a,NATK,NAT,Include,STAR
ef97c45d-de1c-452c-afe2-ebe67d4ab38c,NATK,NAT,Include,STAT
0fe8a0b3-d92d-4616-9924-7070c52efe51,NATK,NAT,Include,SU80
74a97a1d-24cd-4a55-b18a-a3af18c87bde,NATK,NAT,Include,SW2
06ff17f9-5be3-4a3f-ad28-b67045f81174,NATK,NAT,Include,SW3
a6cfc750-a76b-4e28-bbee-cec8af585f44,NATK,NAT,Include,SW4
013c7b8a-97e5-4948-b141-ef02230cea7c,NATK,NAT,Include,T34T
f17ec203-8225-42eb-90e2-9f7a041bcbc0,NATK,NAT,Include,TB31
704985ec-8039-401b-829b-fea784554b7c,NATK,NAT,Include,TBM7
b7c809f0-93d9-4067-9b05-613e50886529,NATK,NAT,Include,TBM8
1af3ccec-328f-4154-aaac-4a67ae331be1,NATK,NAT,Include,TBM9
8fdbb506-1ef1-45d6-800a-055a7da1048b,NATK,NAT,Include,TD2
8ed24bf9-08f2-412f-a7a0-992ef4b306c3,NATK,NAT,Include,TEX2
a72aae64-3de9-40ef-8da5-93229ec86a0a,NATK,NAT,Include,TLEG
3fcc68ec-70cc-4978-a90d-4a2ee46e20ad,NATK,NAT,Include,TU4
8eaa4722-a392-4e8a-ba20-1e378e70978d,NATK,NAT,Include,TU95
0f9eab24-7c6f-45dd-9ea2-9f29790f536c,NATK,NAT,Include,TUCA
792e0be6-926c-42c5-bae0-39aa3d06cc68,NATK,NAT,Include,U21
0c775e27-8b0a-4e72-8bae-aedf63926252,NATK,NAT,Include,US1
caca55f5-c8f5-40c1-bb28-5d79f0dd2358,NATK,NAT,Include,US2
8b2b953a-1b5d-4377-96a8-0cfe1b935bff,NATK,NAT,Include,V1
64066ea0-6a76-43b7-bbff-941515eed604,NATK,NAT,Include,V22
63ac0c09-875a-42b8-a95d-3e136c53358b,NATK,NAT,Include,X3
337b33e4-ab55-4904-a28f-bd4ef18d5b66,NATK,NAT,Include,XV15
7f7a1821-fc4c-4f64-ab81-f8b66de4ba98,NATK,NAT,Include,Y12F
c0fc0020-1f5e-453d-9bf7-804c63f49105,NATK,NAT,Include,YS11
aef40532-6986-4a46-bc16-8696ba1bef13,NATL,NAT,Include,A109
95e4be5d-e073-47e7-bd83-98a0d4cd7d75,NATL,NAT,Include,A119
47a2dbc3-be93-4475-9642-7b700af8a667,NATL,NAT,Include,A129
3d791948-22de-4aa7-b6dc-93f69aea0818,NATL,NAT,Include,A139
79adcbe2-5150-4371-81f5-17cd5d55b6b8,NATL,NAT,Include,A149
f1fa0568-2ed7-462a-9ab7-9a455efdff17,NATL,NAT,Include,A169
e7c7c2a9-b5ed-43eb-9e43-00803557b393,NATL,NAT,Include,A189
42e85657-30d1-48ea-a3b7-edbb7ad1de36,NATL,NAT,Include,A2RT
17ef09d4-6219-4a08-9231-11bd7299d970,NATL,NAT,Include,A660
68f33f54-889a-4c48-addb-361353c5b712,NATL,NAT,Include,AC31
74c6e38c-73b2-4d2a-b0e5-8f9ddc7149ff,NATL,NAT,Include,AC33
fe14bc74-44a7-479f-9443-2ff759a70f80,NATL,NAT,Include,ALH
261a9dad-05e2-46bb-8d5c-1592a9207e6a,NATL,NAT,Include,ALO2
bd60a5b1-8d10-4e1b-8b2c-8ff740997390,NATL,NAT,Include,ALO3
aa930816-2131-4ea0-9d83-31f6448cc2de,NATL,NAT,Include,ALOM
0a05f96b-4664-4f80-9b0f-5a3004d47d66,NATL,NAT,Include,AN28
9d09bb4b-2701-40f7-9946-82e3888f7a64,NATL,NAT,Include,AN3
46483c9f-04de-438c-9858-34fb3628eb1e,NATL,NAT,Include,ANST
6ba1791e-31ac-42af-8263-a366cc1e8b3d,NATL,NAT,Include,ARVA
b143e712-e25c-485b-a11d-bdac8d97fa97,NATL,NAT,Include,AS2T
cb677303-e332-4d2f-9e92-711253584a32,NATL,NAT,Include,AS32
48deac43-334a-4af3-b1ef-1042a598bcd1,NATL,NAT,Include,AS3B
3fd1c442-7e81-4763-940d-d27bcb92a5b1,NATL,NAT,Include,AS50
fd6cbbf4-5806-44a9-8a05-48b0b54a65de,NATL,NAT,Include,AS55
71b0073a-c579-4f45-ab52-abcb88577224,NATL,NAT,Include,AS65
e381b236-21d8-42e1-893d-cab0345d9120,NATL,NAT,Include,AT3T
6df8af25-7edf-415c-ad79-31e4cac1b2f5,NATL,NAT,Include,AT5T
68714fd8-cee8-4e6b-99d0-6943882b0123,NATL,NAT,Include,AT6T
743c025f-3137-4bbf-b43d-dd0de0c2a6ce,NATL,NAT,Include,AT8T
464fc219-b530-444a-b9b9-fc73f673e017,NATL,NAT,Include,B06
c8282382-b99a-4393-8f39-61cc0b877734,NATL,NAT,Include,B06T
c52cdb88-4540-41ac-acc5-29d0ac3accad,NATL,NAT,Include,B105
bb4d2c16-b1bc-4052-8d63-68427051ad17,NATL,NAT,Include,B150
9130214a-24c5-4ad0-a5a3-1abcc191353b,NATL,NAT,Include,B212
f38b68db-af80-45de-9eff-901652b41165,NATL,NAT,Include,B214
ae009317-6adb-4ae0-8899-035c71353726,NATL,NAT,Include,B222
3c53f0b7-2307-462c-a153-c363ae651b84,NATL,NAT,Include,B230
cba71787-f00a-4acd-ab80-c7da97a612a6,NATL,NAT,Include,B407
453431ac-83e2-49f8-84a8-e102475655ac,NATL,NAT,Include,B412
34111309-133f-419c-85b8-5750e4872da8,NATL,NAT,Include,B427
80c93715-bb17-4ab0-b5c4-917777e44014,NATL,NAT,Include,B429
22bbbf57-4f65-4a1d-ad7c-cadbc796a442,NATL,NAT,Include,B430
98454dc4-4b15-4092-9700-411b56f88ec8,NATL,NAT,Include,B47T
7ba5bcd7-ae81-427d-92a5-00249c0539de,NATL,NAT,Include,B505
f4d51397-34d0-4b2a-84f4-031db8be0145,NATL,NAT,Include,B525
7a20992c-b784-481b-868e-96731a9bdcfb,NATL,NAT,Include,BK17
0d9e681a-bc2e-49a6-b9f9-3297f6a26a07,NATL,NAT,Include,BSTP
506e0d91-8127-49f1-bc3f-b290dc3c9507,NATL,NAT,Include,C06T
6bc7cc13-15bd-46c0-86d7-ba4fc1c4dc42,NATL,NAT,Include,C07T
fd0cef27-05d1-4f2b-ae22-b1c448682f9a,NATL,NAT,Include,CA1T
4b4c2f08-b28f-40f3-80f6-bbe8cce4e28d,NATL,NAT,Include,CD2
5a1178bc-90d4-46fc-ad4e-49aa9acedac4,NATL,NAT,Include,CH14
09e78c60-02da-4f17-a565-22e2fd8a2fc8,NATL,NAT,Include,CL2T
e5c8f2cd-8ef8-40bf-a632-07c669581d56,NATL,NAT,Include,CRES
32c142a5-3c33-45e6-85bb-08daabf90dba,NATL,NAT,Include,D28T
ee1d18e0-9517-42d9-9362-3f93d1c46104,NATL,NAT,Include,DH2T
6d4c907c-366a-4c1f-8840-a3205f4e7bc6,NATL,NAT,Include,DH3T
f575d521-828d-48eb-b921-cdb0df7df76f,NATL,NAT,Include,DHC6
0332c7b6-ec99-491c-9bae-d86086aaf410,NATL,NAT,Include,DJIN
761343d6-91f3-442b-8569-e93d35f0db5b,NATL,NAT,Include,DNGO
6d61a8af-7404-4294-b39a-dff900fb6eb3,NATL,NAT,Include,EC20
7aeb51a1-5f0e-453b-8f0b-a24ed094e401,NATL,NAT,Include,EC25
d1a3728d-4771-4e20-bcf2-4b989a838e5a,NATL,NAT,Include,EC30
4fbfe272-8217-4c33-8525-82da1a8e5a33,NATL,NAT,Include,EC35
943c0c07-2f53-49e3-a203-11144171f2fd,NATL,NAT,Include,EC45
d77ab76d-cc79-45b3-afc4-d1eb53ecd6ef,NATL,NAT,Include,EC55
6e271c91-426c-47f0-afc9-609498c039a6,NATL,NAT,Include,EC75
98bdaa71-467d-478c-937d-33f87f0ee910,NATL,NAT,Include,EGL3
d723de6d-f0bb-47de-9e27-f86c69e4e3c8,NATL,NAT,Include,EGRT
f4cdba43-44f9-428b-8a59-539690a410ef,NATL,NAT,Include,EH10
d7b5d4c3-6f3c-41f1-ae40-55c52cfec7bf,NATL,NAT,Include,EN48
b2fb4a49-ee66-4e49-ace9-4212470fee18,NATL,NAT,Include,ES11
3dc18a68-6c96-4f62-ac3f-d4588c61e268,NATL,NAT,Include,EXEJ
6c121053-0dc9-427e-a311-aef00bb2b3d9,NATL,NAT,Include,EXPL
a841331e-2686-4645-bf67-605451a0b46f,NATL,NAT,Include,F600
172656d4-add1-414f-87fd-dbfc9fa3016b,NATL,NAT,Include,FH11
22a72853-46fa-47e1-83b8-85a13b0c1005,NATL,NAT,Include,FREL
f5fef90e-a56c-4f24-b998-610d5e15bc3b,NATL,NAT,Include,G64T
abd28b0e-3038-4608-b366-070e23dfe30a,NATL,NAT,Include,G73T
5a518bc4-81f3-4dda-9273-81d0bea75ef4,NATL,NAT,Include,GA10
2d1b76e9-5ad3-43dd-a0ee-644c9673eb6a,NATL,NAT,Include,GAZL
bf57db78-affd-4bc0-a6c6-d3c7c0c662df,NATL,NAT,Include,GRIZ
86a107df-b0c2-4ed6-80c4-3bbcedfdd8bb,NATL,NAT,Include,H12T
7973a94a-37ab-4631-a86b-703f24b0a59c,NATL,NAT,Include,H160
1dbdb8c5-4d0a-4add-8782-cf17b8f61ed8,NATL,NAT,Include,H2
8a002452-e11d-47bf-be58-9b6d98e4a056,NATL,NAT,Include,H43B
8125a34f-30ec-4ad4-a04f-ddc3314878d9,NATL,NAT,Include,H46
01082b22-095f-4a9c-8d1f-ab4246f354f1,NATL,NAT,Include,H47
c74bc9fe-c5b7-47f3-9034-136f0e76468b,NATL,NAT,Include,H500
64758eca-bb44-4263-b57f-574b997147fc,NATL,NAT,Include,H53
20534962-ad51-4def-8537-df5bf36bcb64,NATL,NAT,Include,H53S
ffa2f7b4-5279-44dd-b2d4-c3c5e90f788b,NATL,NAT,Include,H60
7c0919c8-7001-4aa8-b9f4-fb382a6dc4b3,NATL,NAT,Include,H64
03a3b8b5-a8e2-4fc8-8e9e-a492de2b506e,NATL,NAT,Include,HT34
28ffa2cf-fcd2-40b2-a8f1-982fb7d2b382,NATL,NAT,Include,HUCO
a96c1fef-7e68-4993-b87b-5b476a708afe,NATL,NAT,Include,HW4T
090c783d-ed9e-43b6-af67-cc41b5567d02,NATL,NAT,Include,HX2
2a5c44e2-d2fa-4e13-9f9e-969cd2306bbe,NATL,NAT,Include,I828
8c484487-146e-4031-8324-fddf3b0f7128,NATL,NAT,Include,JAG2
bb93db67-04e4-487c-9688-e2887dac5104,NATL,NAT,Include,K126
5df5f92b-3d74-4142-8dcf-3da6996bef76,NATL,NAT,Include,K209
9c7d6f76-13c9-4dc7-a5fe-ac3806db1f51,NATL,NAT,Include,K226
d2c221fd-02d2-4cf5-b79e-f60864e6bcb5,NATL,NAT,Include,KA25
cbc7c129-018e-4c3e-800d-34b01a76bb08,NATL,NAT,Include,KA27
a278b091-7e87-444e-ad08-bed45e13e2a2,NATL,NAT,Include,KA50
245a6434-c844-4074-aada-8593f2b0e08b,NATL,NAT,Include,KA52
d368c2e3-4d85-409f-916a-3497d0970675,NATL,NAT,Include,KA62
bca000b3-408c-4990-b8b5-f4c55a74df80,NATL,NAT,Include,KAT3
28390b69-2809-4a7a-a713-b15721df88bc,NATL,NAT,Include,KMAX
304865ea-8492-4184-8c4f-604766acd42e,NATL,NAT,Include,KODI
d0be0da7-3139-4891-a1b9-edd58018412d,NATL,NAT,Include,LA6T
0357c892-a11c-40dd-9f24-fdd60f54f19f,NATL,NAT,Include,LAMA
e67ab8d2-17ca-437b-a848-74af93ec5afd,NATL,NAT,Include,LCH
9106efcd-381c-423b-94a1-c7b8ab55825b,NATL,NAT,Include,LR2T
a8c301eb-f4f7-43d8-b164-3c621f7276ec,NATL,NAT,Include,LYNX
f410ebce-f12d-4559-9914-bece5bdc7e99,NATL,NAT,Include,M18T
01bcfca8-5798-4129-bfcf-222cbfe95ece,NATL,NAT,Include,M28
8b4f43e8-d39b-41bf-917e-3839e4efcacd,NATL,NAT,Include,MD52
5e422786-4746-4a0a-83a8-6dcf1142cc84,NATL,NAT,Include,MD60
c2d0b42b-bfe1-47a8-897d-fdfa48ada2c7,NATL,NAT,Include,MH20
1adcd826-55ff-4c27-8a5a-78b3049c29e6,NATL,NAT,Include,MI10
ebc737a2-3dcc-4baa-a121-6f4e74351746,NATL,NAT,Include,MI2
6cd78115-69b3-4560-9cba-14de9f5bd2ce,NATL,NAT,Include,MI24
a1ff659d-de8c-4387-9869-bcea323b3a32,NATL,NAT,Include,MI26
eacc6e39-1d34-45df-9258-51a1e5acb07b,NATL,NAT,Include,MI28
acd0ae46-64d6-4530-96f6-b3199751515d,NATL,NAT,Include,MI38
34c2a616-a2a3-4fbe-82a9-2d6705cc30ad,NATL,NAT,Include,MI6
cd87405b-3e55-45f5-b496-8e6784c18ce4,NATL,NAT,Include,MI8
db5a0cf7-ca88-4130-a142-c4d3b0093e87,NATL,NAT,Include,MR3T
5efa3517-c7ea-4493-9d67-d35431d816d9,NATL,NAT,Include,NA40
7e7803c5-306d-46db-9e2c-73e2b6140d56,NATL,NAT,Include,NH90
cee063c8-c479-40ee-b1ea-7d8fa96abfe8,NATL,NAT,Include,NOMA
3ea0cb37-7dbc-46f5-9d42-1b3837c1a9bc,NATL,NAT,Include,OH1
d35a02b9-db53-4a52-a64f-d46a4b091274,NATL,NAT,Include,P18T
39241d32-3b78-4a06-a011-353b0f59ef52,NATL,NAT,Include,P68T
8329d66a-d895-40ff-ac8a-5a06caaf01af,NATL,NAT,Include,P750
67cd1b87-572c-4be3-9304-3d1227b8c4f3,NATL,NAT,Include,PC6T
